what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397734904997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397734906586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397734908042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397734922538
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397734967225
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397734967375
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397734967498
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397734967603
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397734967723
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397734967838
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397734967950
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397734968090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397734999526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735001297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735002990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735004844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735022511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397735039593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735041502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735043043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735045560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735056748
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735149235
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735149397
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735149562
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735149874
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735150159
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735150395
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735150610
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735150870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735168056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735174692
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1397735212040
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397735213117
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397735213268
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397735213411
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397735213537
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397735213667
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397735213793
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397735213926
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397735214089
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397735214248
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735216454
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735216575
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735216674
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735216795
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735216918
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735217057
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397735217201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397735230401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735232831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735234612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735236742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735267208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397735274805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735276834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735278323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735280527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735313717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397735325982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735328599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735330149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735337157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735372538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397735383719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735385590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735387262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735388992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397735397064
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1397735398821
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1397735398992
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1397735399104
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1397735399236
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1397735399344
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1397735399471
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1397735399601
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1397735399724
