what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode, sharing",1397785904826
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1397785904826
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1397785904826
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1397785904826
java.vm.specification.version,sysinfo,,,"1.7",1397785904826
java.vm.vendor,sysinfo,,,"Oracle Corporation",1397785904826
java.vm.version,sysinfo,,,"24.51-b03",1397785904826
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397785915436
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397785915438
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1397785915463
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.file.newQuickMenu",1397785919157
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1397785921059
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1397785921202
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1397785921599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397785921802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397785971948
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.file.newQuickMenu",1397785975407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397785978255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397785984884
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397785985109
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397785985289
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397785988223
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397785988361
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397785988463
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397785988751
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1397785989825
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1397786039378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397786049466
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1397786051085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786051586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786053284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397786078933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786080663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786082168
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1397786086147
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397786114004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397786153724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786155684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786156746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397786174045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786175999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786177649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397786283650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786285948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786286907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397786322887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786325009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786326658
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1397786373995
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1397786374128
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1397786374238
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1397786374363
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1397786374469
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1397786374603
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1397786374724
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1397786374853
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1397786374978
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1397786375596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1397786376917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1397786378483
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397786379118
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397786379255
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397786379378
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397786379481
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1397786379603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397786388601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786390579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786392225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397786408998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786410716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786412348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397786486266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397786488146
