what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1396785932533
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1396785932652
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1396785932779
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1396785932891
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1396785933032
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1396785933148
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1396785935599
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1396785935734
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1396785935846
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1396785935979
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1396785936111
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1396785936462
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1396785936622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396785941459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396785943153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396785945097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396785947828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396785974574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396785987593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396785991334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396785993431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396785995856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396786009699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396786037452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396786040304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396786042367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396786044608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396786059612
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396786071979
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396786071979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396786081370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396786095293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396786107941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396786114745
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396786115161
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396786115350
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1396786117559
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1396786117935
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1396786120288
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1396786120450
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1396786120571
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1396786120900
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1396786122219
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1396786248702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396789083568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396820061268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396820165882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396946261567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396946275232
